dot_id,legal_name,dba_name,physical_nationality,physical_fmcsa_region,physical_street,physical_city,physical_county,physical_state,physical_zip,physical_undeliverable,phone,cell_phone,fax,mailing_nationality,mailing_street,mailing_city,mailing_county,mailing_state,mailing_zip,mailing_undeliverable,email,company_rep1,company_rep2
2424845,SPIVACK EXPRESS LLC,,US,9,3218 MYLES DRIVE,SPARKS,25,NV,89434,FALSE,(775) 722-8157,(775) 622-9784,,US,3218 MYLES DRIVE,SPARKS,25,NV,89434,FALSE,spivackexpress@yahoo.com,Dianna Spivack,Doug Spivack
2429258,UNITED BUSINESS FREIGHT FORWARDERS LIMITED LIABILITY COMPANY,UBFF,US,1,669 DIVISION STREET,ELIZABETH,39,NJ,3713,FALSE,(908) 527-6995,,9083553149,US,669 DIVISION STREET,ELIZABETH,39,NJ,3713,FALSE,vijay@ezworldwide.com,Ryan Ramnarian,Ryan Ramnarian
2432279,SHARK TRANSPORTATION,,US,9,44326 NOLINA CIR,LANCASTER,31,CA,93536,FALSE,(818) 270-7043,,,US,44326 NOLINA CIR,LANCASTER,31,CA,93536,FALSE,lightfoot679@gmail.com,James Lightfoot,
2432196,PYRO SHOWS OF TEXAS INC,,US,6,6601 NINE MILE AZLE ROAD,FORT WORTH,439,TX,76135,FALSE,(800) 488-7976,(423) 494-9057,8172373374,US,6601 NINE MILE AZLE ROAD,FORT WORTH,439,TX,76135,FALSE,sfrantz@pyroshows.com,Steve Frantz,
2424622,LTL EXPRESS LINES INC,,US,4,1218 HEMINGWAY DR,FORT MYERS,57,FL,33912,FALSE,(239) 234-9588,(786) 255-9091,,US,2338 IMMOKALEE RD STE 401,NAPLES,17,FL,34110,FALSE,ltlexpresslines@gmail.com,Alexander D. Valente,Alex Mederos
2432062,JTA TRANSPORTATION SERVICES LLC,,US,7,1101 N WARSON RD,SAINT LOUIS,189,MO,63132,FALSE,(314) 506-0312,(913) 220-9762,3142090437,US,1101 N WARSON RD,SAINT LOUIS,189,MO,63132,FALSE,bcriman@slgi.us,Braden Criman,
2424070,RAMA LOGISTIC CORP,,US,1,ROAD 189 KM 3 BO RINCON,GURABO,51,PR,778,FALSE,(787) 747-2210,,7877472466,US,PMB 222 200 AVE R CORDERO,SUITE 140 GURABO CAGUAS,21,PR,469,FALSE,anabelle@ramalogistic.com,Anabelle Padin Batiste,Rafael Martilon
2423669,M-OK FREIGHTLINES CORP,,US,5,242 N RAILROAD AVE,NORTHLAKE,25,IL,60164,FALSE,(708) 731-3110,(847) 774-0523,7087313111,US,242 N RAILROAD AVE,NORTHLAKE,25,IL,60164,FALSE,phil@moklines.com,Phil Miceli,Terry O'keefe
2423303,GRS LOGISTICS & WAREHOUSING LLC,,US,4,891 REFLECTIONS LOOP E,WINTER HAVEN,105,FL,33884,FALSE,(863) 967-1003,(863) 268-3152,8639671099,US,891 REFLECTIONS LOOP E,WINTER HAVEN,105,FL,33884,FALSE,jimmygrslogistics@hotmail.com,Jimmy Sapp,
2423271,RIVERTOWN TRANSPORTATION LLC,STILLWATER TROLLEY,US,5,400 E NELSON,STILLWATER,163,MN,55082,FALSE,(651) 430-0352,(612) 940-7514,,US,849 AUTUMN WAY,STILLWATER,163,MN,55082,FALSE,dick@stillwatertrolley.com,Dick Zimmerman,Joan C Exley Zimmerman
2422693,SALINAS TRANSPORT LLC,,US,6,3631 OLD PORT ISABEL RD,BROWNSVILLE,49,TX,78526,FALSE,(956) 621-0439,,9566211567,US,P O BOX 5537,BROWNSVILLE,49,TX,78523,FALSE,salinastransport20@gmail.com,Saul Salinas,
2422861,WIND TRANSPORT SOLUTIONS INC,,US,9,16212 S MAPLE AVENUE,GARDENA,31,CA,90248,FALSE,(310) 965-0330,,3109650330,US,16212 S MAPLE AVENUE,GARDENA,31,CA,90248,FALSE,safety@windtsi.com,Bernice Elizalde,
2430974,BKNY TRANSPORT INC,,US,5,913 PLAINFIELD RD # 1,DARIEN,35,IL,60561,FALSE,(347) 403-4481,(347) 403-4481,8884457325,US,913 PLAINFIELD RD # 1,DARIEN,35,IL,60561,FALSE,dispatch@bknytransport.com,Oleksandr Podzizey,
2426548,CHESAPEAKE MANAGEMENT GROUP LLC,,US,3,1401 PRECON DRIVE STE 102,CHESAPEAKE,550,VA,23320,FALSE,(757) 390-8707,,7572574569,US,1401 PRECON DRIVE STE 102,CHESAPEAKE,550,VA,23320,FALSE,amckinnon@cmgroupva.com,Alan Mckinnon,
2426363,ON THE ROAD AGAIN TRUCKING LLC,,US,4,7300 NW 54 STREET,MIAMI,86,FL,33166,FALSE,(305) 722-5356,,3055031108,US,7300 NW 54 STREET,MIAMI,86,FL,33166,FALSE,safety@otra-usa.com,Jesus Fernandez,
2432867,UNLIMITED SERVICES LLC,,US,8,10508 WELD COUNTY ROAD 25 1/2,FORT LUPTON,123,CO,80621,FALSE,(970) 673-3051,,,US,1533 2ND AVENUE,GREELEY,123,CO,80631,FALSE,,Brian Shane Kimble,
2425975,INTERCOASTAL WHOLESALE AND DISTRIBUTION INC,,US,4,2509 CLEMENTS FERRY ROAD,CHARLESTON,13,SC,29492,FALSE,(843) 886-3596,,8438863597,US,2509 CLEMENTS FERRY ROAD,CHARLESTON,13,SC,29492,FALSE,,Brad Simpson,Mike Porcaro
2430011,D S D TRUCK LINE INC,,US,9,1200 COUNTY LINE RD APT 232,DELANO,29,CA,93215,FALSE,(661) 375-8451,,,US,1200 COUNTY LINE RD APT 232,DELANO,29,CA,93215,FALSE,,Belladith Dhillon,
2432892,GLOBAL TRANSPORTATION MANAGEMENT LLC,,US,5,34450 INDUSTRIAL ROAD,LIVONIA,163,MI,48150,FALSE,(734) 455-5666,(734) 716-5725,7344555701,US,34450 INDUSTRIAL ROAD,LIVONIA,163,MI,48150,FALSE,jfield@gtmusa.com,Mark Brodie,Robert Gruschow
2432270,YC TRUCKING LLC,,US,9,1225 LA BREA AVE,SANTA MARIA,83,CA,93458,FALSE,(805) 928-7598,(805) 310-3656,8053466412,US,PO BOX 5519,SANTA MARIA,83,CA,93456,FALSE,cesar@ranchoharvest.com,Cesar Contreras,
2424638,TRINITY STUDENT DELIVERY LLC,,US,5,4624 13TH,WYANDOTTE,163,MI,48192,FALSE,(734) 225-2253,(313) 995-4625,7342838418,US,4624 13TH,WYANDOTTE,163,MI,48192,FALSE,tracya@trinitytransportation.com,Tracy Akers,
2428272,RDSL URBAN NY LLC,OPEN LOOP NEW YORK,US,1,785 8TH AVE,NEW YORK,49,NY,10036,FALSE,(201) 905-6736,,2018539510,US,785 8TH AVE,NEW YORK,49,NY,10036,FALSE,peterkgreenberg@yahoo.com,Peter Greenberg,Ronan Bois
2431938,ALK-ABELLO SOURCE MATERIALS INC,ALK SOURCE MATERIALS,US,10,448 S LOCHSA ST,POST FALLS,45,ID,83854,FALSE,(208) 777-3400,(208) 457-2634,,US,448 S LOCHSA ST,POST FALLS,45,ID,83854,FALSE,juhus@alk.net,Timothy Davis,
2423483,CMC LOGISTICS LLC,,US,4,6069 COMMERCE BLVD,GARDEN CITY,41,GA,31408,FALSE,(912) 964-9940,,9129649359,US,4320 LEAR AVENUE,NORTH CHARLESTON,19,SC,29418,FALSE,kskipper@cmclogistics.us,Kenneth Skipper,
2431569,HANFORD COMMODITIES TRANSPORT INC,HCT INC,US,9,10700 HANFORD-ARMONA ROAD,HANFORD,25,CA,93230,FALSE,(559) 582-1510,,5595821500,US,10700 HANFORD-ARMONA ROAD,HANFORD,25,CA,93230,FALSE,compliancemanager@hct-inc.com,Eric Espinola,
2431731,BOYSEN USA LLC,,US,4,139 CORPORATE DR,GAFFNEY,17,SC,29341,FALSE,(864) 489-9900,,8644896565,US,139 CORPORATE DR,GAFFNEY,17,SC,29341,FALSE,lisa.coker@usa.boysen-online.de,Thomas Peahuff,Melissa Coker
2431376,ZERO DISTANCE INC,,US,9,3131 SANTA ANITA AVE #116,EL MONTE,31,CA,91733,FALSE,(626) 678-5272,(626) 602-5577,6266092516,US,3131 SANTA ANITA AVE #116,EL MONTE,31,CA,91733,FALSE,zerodistanceinc@gmail.com,Ruixue (Serena) Wang,
2426738,PALFLEET TRUCK EQUIPMENT COMPANY LLC,,US,5,4151 W STATE ROUTE 18,TIFFIN,147,OH,44883,FALSE,(419) 448-8156,,4194438855,US,P O BOX 482,HOLLAND,95,OH,43528,FALSE,mark@truckingconsultant.com,Anthony J. Reser,
2430022,CHATTANOOGA AREA FOOD BANK,,US,4,2009 CURTAIN POLE ROAD,CHATTANOOGA,53,TN,37406,FALSE,(423) 622-1800,(423) 503-3888,4236225874,US,2009 CURTAIN POLE ROAD,CHATTANOOGA,53,TN,37406,FALSE,rjackson@chattfoodbank.org,Rick Jackson,Melissa Blevins
2443357,Y&L SERVICE INC,,US,4,36 ENTERPRISE BLVD,ATLANTA,121,GA,30336,FALSE,(404) 696-1888,(706) 998-6866,4046917779,US,36 ENTERPRISE BLVD,ATLANTA,121,GA,30336,FALSE,yongliu914@gmail.com,Tony Liu,
2429623,INTERSTATE FREIGHTS LLC,,US,5,45 W CONTI PKWY APT 2N,ELMWOOD PARK,25,IL,60707,FALSE,(800) 851-7028,(415) 690-5153,8883238077,US,45 W CONTI PKWY APT 2N,ELMWOOD PARK,25,IL,60707,FALSE,mgr@ifreights.us,Octavian Gherciu,
2435761,JOURNEY TRANSPORT LLC,,US,6,2119 W AVE B,HOPE,47,AR,71801,FALSE,(870) 777-4449,(870) 703-1735,8707777646,US,PO BOX 684,HOPE,47,AR,71802,FALSE,nora@journeytransport.net,Jim Langston,Kenny Mcconnell
2429428,FLOWERS BAKING CO OF DENVER LLC,,US,8,80 E 62ND AVENUE,DENVER,25,CO,80216,FALSE,(602) 354-7918,(303) 489-3654,8664106369,US,2322 W LINCOLN STREET,PHOENIX,11,AZ,85009,FALSE,gil.reid@flocorp.com,Gil Reid,Keith Wheeler
2429235,VISTA OPERATING INC,,US,3,61 MCMURRAY ROAD SUITE 300,PITTSBURGH,3,PA,15241,FALSE,(412) 833-8884,,,US,61 MCMURRAY ROAD SUITE 300,PITTSBURGH,3,PA,15241,FALSE,,David Nicklas,
2443554,KANSAS CITY LOGISTICS LLC,KCL,US,7,202 MAIN ST,TRIMBLE,49,MO,64492,FALSE,(816) 270-2200,(816) 912-7804,8162702619,US,PO BOX 27,TRIMBLE,49,MO,64492,FALSE,kcdispatch@kcitylogistics.com,Craig Swope,Miles Douglass
2435560,AMERICAN EXPRESS TRUCKING LLC,,US,5,2976 IVANREST SW SUITE 160,GRANDVILLE,81,MI,49418,FALSE,(616) 710-4114,(616) 871-2929,6168277717,US,2976 IVANREST SW SUITE 160,GRANDVILLE,81,MI,49418,FALSE,accounts@americanexpresstrucking.com,Yusmary Fabregas,Yusmary Fabregas
2434987,BROTHERS CARGO LOGISTICS INC,,US,1,14 ROMAINE AVE APT 1,JERSEY CITY,15,NJ,3782,FALSE,(800) 531-2475,,8005312476,US,14 ROMAINE AVE APT 1,JERSEY CITY,15,NJ,3782,FALSE,bcltrucking@gmail.com,Inderjit Singh,
2434980,SAROYA EXPRESS INC,,US,1,187 LIBERTY AVE,JERSEY CITY,15,NJ,3782,FALSE,(201) 673-3345,,8007733067,US,187 LIBERTY AVE,JERSEY CITY,15,NJ,3782,FALSE,saroyaexpress@gmail.com,Virender Singh,
2442371,INTERSTATE TRANS INCORPORATED,,US,5,1510 VALLEY LAKE DR UNIT 103,SCHAUMBURG,25,IL,60195,FALSE,(847) 534-4540,(630) 340-9887,8475344395,US,1510 VALLEY LAKE DR UNIT 103,SCHAUMBURG,25,IL,60195,FALSE,,Tuul Aaya,Ganchimeg Khukhuu
2443146,PENTA OPERATING LLC,PENTA PETRO,US,6,2608 LOMA DR,MIDLAND,329,TX,79705,FALSE,(432) 689-0660,,4326892327,US,2608 LOMA DR,MIDLAND,329,TX,79705,FALSE,blaise@pentapetro.com,Blaise Dillenburg,Michael Pierson
2439656,PINCH INTERMODAL LLC,,US,6,18515 ALDINE WESTFIELD,HOUSTON,201,TX,77073,FALSE,(832) 399-1032,,8323991024,US,9490 FM 1960 BYPASS W #314,HUMBLE,201,TX,77338,FALSE,dbrocken@pinchtransport.com,Dottie Brocken,Dottie Brocken
2439456,MID SOUTH CARBON CORPORATION,,US,3,601 6TH AVE SUITE 100,ST ALBANS,39,WV,25314,FALSE,(304) 722-2184,,3047229260,US,P O BOX 1373,ST ALBANS,39,WV,25177,FALSE,cjlightner@outlook.com,Pamela Brown,
2441758,OTRA TRANSPORTATION LLC,,US,5,3280 MORSE RD SUITE 211,COLUMBUS,49,OH,43231,FALSE,(614) 269-8111,,6145833183,US,3280 MORSE RD SUITE 211,COLUMBUS,49,OH,43231,FALSE,otratransportation@gmail.com,Njoud Jweihan,
2439645,PILOT TRANSPORT CO,,US,5,455 S FRONTAGE ROAD,BURR RIDGE,35,IL,60527,FALSE,(219) 680-6682,,,US,15725 ORLAN BROOK DR UNIT 73,ORLAND PARK,25,IL,60462,FALSE,pilot.transportation@yahoo.com,Zdravka Teovska,
2441171,AUTO TRANSPORT NETWORK SOLUTION LLC,ATNS,US,9,11251 SIERRA AVE 2E-609,FONTANA,57,CA,92337,FALSE,,(818) 572-6092,,US,11251 SIERRA AVE 2E-609,FONTANA,57,CA,92337,FALSE,atns_dispatch@yahoo.com,Sofia Nami,
2440212,BACK & FORTH TRUCKS SA DE CV,,MX,9,DOMINGO OLIVARES #123,HERMOSILLO,0,SO,83205,FALSE,(662) 319-4162,(662) 352-2294,,MX,DOMINGO OLIVARES #123,HERMOSILLO,0,SO,83205,FALSE,hectorortizq@gmail.com,Marcos Melendez Mendivil,
2439257,M & C HAULING AND CONSTRUCTION INC,,US,3,8400 LEAF RD,ALEXANDRIA,59,VA,22309,FALSE,(202) 262-3703,,7035641181,US,8400 LEAF RD,ALEXANDRIA,59,VA,22309,FALSE,mchaulinginc@gmail.com,Maritza J Cortez,
2439256,BLACKROCK LOGISTICS INC,,US,10,8286 28TH COURT SUITE A,LACEY,55,WA,98516,FALSE,(925) 523-3878,(636) 359-1419,9254261013,US,5870 STONERIDGE MALL RD STE207,PLEASANTON,1,CA,94588,FALSE,rscheer@blackrock-logistics.n,John Dias,
2440785,NATIONWIDE SOLUTIONS LLC,,US,5,8827 SCHAFER DR,SAINT JOHN,89,IN,46373,FALSE,(773) 559-6151,,7085756551,US,8827 SCHAFER DR,SAINT JOHN,89,IN,46373,FALSE,nwstrucking@yahoo.com,Robert Harper,
2440782,GFG AGRIPRODUCTS LLC,GFG,US,7,117 N ALANTHUS,STANBERRY,61,MO,64489,FALSE,(660) 783-2700,(816) 724-0030,6607832710,US,PO BOX 100,STANBERRY,61,MO,64489,FALSE,larry.huskey@gfgagservices.com,Lee Blank,
2439824,AMIN SHAWKAT NUMAN QAZA,SHAHD TRANSPORTS INC,US,9,4761 W CENTURY BLVD,INGLEWOOD,31,CA,90260,FALSE,(310) 956-7737,(310) 956-7737,3106772500,US,4613 1/2 W 156TH STREET,LAWNDALE,31,CA,90260,FALSE,shahdtransport@hotmail.com,Amin Shawkat Numan Qaza,
2438106,FULTON COUNTY TRANSIT AUTHORITY,,US,4,302 EASTWOOD DRIVE,FULTON,61,KY,42041,FALSE,(270) 472-0662,(270) 309-0471,2704720662,US,PO BO 1601,FULTON,61,KY,42041,FALSE,132fcta@gmail.com,Kenney M Etherton,David Moss
2437715,RIO RED SERVICES LLC,,US,6,4309 SCR 1131,MIDLAND,329,TX,79708,FALSE,(432) 296-2205,(432) 352-3949,4326859151,US,PO BOX 7440,MIDLAND,329,TX,79708,FALSE,mattandkayladickey@yahoo.com,Kayla Dickey,Matt Dickey
2438479,GODDARD UNITED METHODIST CHURCH,,US,6,1922 DODSON AVE,FORT SMITH,131,AR,72901,FALSE,(479) 785-1415,,4797851124,US,1922 DODSON AVE,FORT SMITH,131,AR,72901,FALSE,secretary@goddardumc.org,Deborah Moore,James Woodward
2436946,JADOW TRUCKING INC,,US,5,7801 174TH ST,TINLEY PARK,25,IL,60477,FALSE,(773) 328-8833,(773) 937-0004,,US,7801 174TH ST,TINLEY PARK,25,IL,60477,FALSE,jadowtrucking@gmail.com,Ezeldeen Elfawair,
2439424,INTERLAND INC,,US,5,11103 VISTA DR,LA GRANGE,25,IL,60525,FALSE,(630) 312-8464,(630) 312-8464,6309145167,US,11103 VISTA DR,LA GRANGE,25,IL,60525,FALSE,,Erika Packevicius,
2436749,STR TRANSPORT INC,,US,1,13 HAWTHORNE AVE,JERSEY CITY,15,NJ,3782,FALSE,(201) 915-1818,,2019150018,US,P O BOX 6453,JERSEY CITY,15,NJ,3782,FALSE,,Resham Singh,
2438844,ENGLANDER TRANSPORTATION INC,,US,3,7104 WARDS ROAD,RUSTBURG,25,VA,24588,FALSE,(434) 929-3321,(540) 537-1922,4349296400,US,PO BOX 12605,ROANOKE,770,VA,24027,FALSE,garyk@englandertransport.com,Carl Bumgarner,Travis Smith
2435977,EDPO LLC,LUDWIG PROPANE & BRIGHTSTAR PROPANE AND FUELS & EXPO PROPANE & QUALITY PROPANE & WOC ENERGY,US,5,200 W MADISON STREET SUITE 980,CHICAGO,25,IL,60606,FALSE,(312) 254-5951,(937) 974-2682,3122545999,US,200 W MADISON STREET SUITE 980,CHICAGO,25,IL,60606,FALSE,twright@edplp.net,Tom Wright,Marlo Young
2438463,GONE GREEN ENTERPRISES INC,,US,8,9740 DALLAS STREET,HENDERSON,1,CO,80640,FALSE,(303) 286-0191,(909) 319-9952,3032869981,US,9740 DALLAS STREET,HENDERSON,1,CO,80640,FALSE,steve@gonegreenenterprises.com,James Quick,Candice Holbert
2435788,VS TRUCKLINES INC,,US,5,520 70TH ST,DARIEN,35,IL,60561,FALSE,(630) 340-9960,(630) 340-9960,,US,520 70TH ST,DARIEN,35,IL,60561,FALSE,vstrucklines@yahoo.com,Saso Angelovik,
2436353,TRANSPORTES LARMEX SA DE CV,,MX,6,CARRETERA SALINAS VICTORIA CIENEGA DE FLORES 2100,CIENAGA DE FLORES,0,NL,65550,FALSE,(956) 206-6237,,,US,14002 MINES ROAD,LAREDO,479,TX,78045,FALSE,gtzdotservices@yahoo.com,Americo Garcia,
2435008,STELLAR NITROGEN & PUMPING SERVICES LLC,,US,6,28024 NORTH HIGHWAY 288 B,ANGLETON,39,TX,77515,FALSE,(432) 458-3712,,9793082298,US,PO BOX 22328,HOUSTON,201,TX,77227,FALSE,gcoburn@stellarnitrogen.com,Gary Coburn,J. Kelly Joy
2436538,REV HOOPES TRUCKING LLC,,US,3,1004 EMPSON ROAD,ULYSSES,105,PA,16948,FALSE,(814) 848-5053,,8148487525,US,1004 EMPSON ROAD,ULYSSES,105,PA,16948,FALSE,sbt@revgroupco.com,Preston Hoopes,David Kailbourne
2435767,SUPERIOR READY MIX LLC,,US,6,5621 SCHURMIER RD,HOUSTON,201,TX,77048,FALSE,(469) 317-3371,,,US,5621 SCHURMIER RD,HOUSTON,201,TX,77048,FALSE,superiorreadymixllc@gmail.com,Maria Rodriguez,Eduardo Rodriguez
2436909,R&R SERVICES INC,,US,8,12218 302 AVE,MOUND CITY,17,SD,57646,FALSE,(605) 649-7200,(701) 570-6607,,US,12218 302 AVE,MOUND CITY,17,SD,57646,FALSE,r_salverson@yahoo.com,Robert Salverson,
2438425,ALL PRO LOGISTICS LLC,,US,5,27734 ECORSE RD,ROMULUS,163,MI,48174,FALSE,(313) 255-7827,,,US,27734 ECORSE RD,ROMULUS,163,MI,48174,FALSE,dispatch@allprolog.com,Bushra Albojawad,Amy Zambeck
2438424,STAR LOGISTICS LLC,,US,4,345 HOUSTON STREET,CHARLOTTE,119,NC,28214,FALSE,(980) 237-1031,(704) 200-8798,9802371032,US,345 HOUSTON STREET,CHARLOTTE,119,NC,28214,FALSE,,Damarys Lopez,
2438418,KEMPER NORTHWEST INC,,US,10,223 ROEDEL AVE,CALDWELL,23,ID,83605,FALSE,(208) 649-1000,,2086491011,US,223 ROEDEL AVE,CALDWELL,23,ID,83605,FALSE,starla.donoho@kempernorthwest.com,Matthew Medeiros,
2436123,WILKERSON CRANE RENTAL INC,,US,7,205 S 102ND ST,EDWARDSVILLE,209,KS,66111,FALSE,(913) 238-7030,(913) 710-2813,9137455607,US,PO BOX 12554,KANSAS CITY,209,KS,66112,FALSE,diana@wilkersoncranerental.co,Diana Holt,
2435541,CENTRAL ELECTRIC COOPERATIVE INC,ELECTRIC UTILITY,US,3,716 ROUTE 368,PARKER,5,PA,16049,FALSE,(724) 399-2931,(724) 841-6468,7243992300,US,PO BOX 329,PARKER,5,PA,16049,FALSE,malderson@central.coop,Matthew Alderson,
2436684,DAYAS FREIGHT CARRIER LLC,,US,9,440 SUITE D PALORA AVE,YUBA CITY,101,CA,95993,FALSE,(530) 923-1121,,5306605506,US,1460 VALLEY COURT,YUBA CITY,101,CA,95993,FALSE,dayasfc@att.net,Sonny Grewal,
2443511,MUELLER FARMS,,US,5,1113 N 600 E RD,SIBLEY,43,IL,61773,FALSE,(217) 745-1000,,,US,1113 N 600 E RD,SIBLEY,43,IL,61773,FALSE,,John T. Mueller,
2442145,ACCURATE CORROSION CONTROL INC,,US,9,7310 N 108TH AV,GLENDALE,11,AZ,85307,FALSE,(623) 486-7800,(623) 910-0316,6234867827,US,7310 N 108TH AV,GLENDALE,11,AZ,85307,FALSE,tim@accuratecorrosion.com,Greta Tilley,Tim Mullen
2442329,ROJOLI TRANSPORTATION INC,TWO MEN AND A TRUCK,US,7,6400 CORNHUSKER HWY  SUITE 225,LINCOLN,109,NE,68507,FALSE,(402) 466-4669,(402) 312-9614,4024664679,US,6400 CORNHUSKER HWY STE 225,LINCOLN,109,NE,68507,FALSE,eileen.marrison@twomen.com,Patricia Eileen Marrison,Raymond Marrison
2441555,ZARO TRUCKING LLC,,US,6,18729 METROPOLITAN ROAD,LAREDO,479,TX,78045,FALSE,(956) 790-9278,,9567909280,US,212 ST JUDE DRIVE,LAREDO,479,TX,78045,FALSE,rodrigo@laredoloads.com,Rodrigo Marroquin,
2434937,CLASSIC OILFIELD SERVICES LP,,US,6,6155 CR 416,STEPHENVILLE,143,TX,76401,FALSE,(817) 454-3953,,,US,6155 CR 416,STEPHENVILLE,143,TX,76401,FALSE,ben@classicoilfieldservices.com,Ben Pinkston,
2440963,LUNA TRUCK LINES INC,,US,9,8469 LENBROOK CIR,RIVERSIDE,53,CA,92509,FALSE,(951) 732-1109,(951) 732-1109,9512152607,US,8469 LENBROOK CIR,RIVERSIDE,53,CA,92509,FALSE,aluna@lunatrucklines.com,Armando Luna Montes,
2441333,UNIVERSAL WORK AND POWER LLC,KEMPER SHUTTLE SERVICE,US,5,4385 CREEK ROAD,CINCINNATI,49,OH,45241,FALSE,(513) 981-1111,,,US,4385 CREEK ROAD,CINCINNATI,49,OH,45241,FALSE,uwpllc@yahoo.com,Mkrtich Eminyan,
2441139,STAREX TRANSPORT LLC,,US,7,4641 GRAVOIS AVE STE B,SAINT LOUIS,510,MO,63116,FALSE,(314) 932-1050,(314) 665-6242,3149321055,US,4641 GRAVOIS AVE STE B,SAINT LOUIS,510,MO,63116,FALSE,sanela@starextransport.com,Sanela Memic,Zoran Ponjevic
2440563,LASSEN CARGO INC,,US,9,170 GURNSEY AVE,RED BLUFF,103,CA,96080,FALSE,(206) 391-9340,(530) 366-4532,5306903993,US,170 GURNSEY AVE,RED BLUFF,103,CA,96080,FALSE,lassencargo@gmail.com,Daljit Singh Deol,
2439611,PEAK OILFIELD SERVICES LLC,,US,6,1502 10TH STREET,BRIDGEPORT,497,TX,76426,FALSE,(940) 683-1670,(940) 284-5997,9406831693,US,PO BOX 548,BRIDGEPORT,497,TX,76426,FALSE,jpittmon@peakoilservices.com,John Pittmon,John Pittmon
2439603,CAREER EXPRESS INC,,US,1,508 N ORCHARD ROAD,SYRACUSE,55,NY,13209,FALSE,(315) 254-3715,,,US,429 N SALINA STREET,SYRACUSE,55,NY,13203,FALSE,fffivestar@gmail.com,Terrol O Davis,
2439979,OAK RIDGE CONSTRUCTION & TRANSPORT INC,,US,4,267 SEVEN MILE ROAD,HARLEYVILLE,29,SC,29448,FALSE,(843) 462-2600,(843) 200-0481,8434622929,US,PO BOX 365,HARLEYVILLE,29,SC,29448,FALSE,brhodes705@gmail.com,Michael T Muckenfuss,Rodney S Burbage
2441308,D & A TRANSPORTATION INC,,US,9,4630 SAINT FRANCIS ST,NORTH LAS VEGAS,3,NV,89031,FALSE,(702) 816-1177,(702) 463-1839,7024631839,US,4630 SAINT FRANCIS ST,NORTH LAS VEGAS,3,NV,89031,FALSE,dandatransportationinc@hotmail.com,Humberto A. Aviles Perez,
2440732,FULTON OIL AND GAS SERVICES INC,,US,6,25810 PLUMBAGO,SAN ANTONIO,29,TX,78261,FALSE,(903) 570-4840,(832) 444-6983,,US,20403 ENCINO LEDGE #593201,SAN ANTONIO,29,TX,78259,FALSE,john@fultonsvc.com,John Garza,
2442278,MARK YOUNG CONSTRUCTION INC,,US,8,7200 MILLER PL,FREDERICK,123,CO,80504,FALSE,(303) 776-1449,,3037761729,US,7200 MILLER PL,FREDERICK,123,CO,80504,FALSE,moskarson@markyoungconstruction.com,David Guida,Michael Oskarson
2440145,CITY WIDE LOGISTICS LLC,,US,6,2301 HEMPHILL ST,FORT WORTH,439,TX,76110,FALSE,(817) 921-8080,(817) 269-0958,8179218085,US,PO BOX 1808,FORT WORTH,439,TX,76101,FALSE,jenniferd@servicewaste.com,Jennifer Dunlap Chester,
2440719,FORTY FIVE ENTERPRISES LLC,LEADFOOT EXPRESS TRANSPORT,US,7,1711 S HOOVER ROAD,WICHITA,173,KS,67209,FALSE,(316) 540-9991,,,US,1711 S HOOVER ROAD,WICHITA,173,KS,67209,FALSE,cast@leadfootexpress.com,Cody Ast,
2439759,LEGACY TRANSPORT SERVICES LLC,,US,5,1938 COLLINGWOOD,DETROIT,163,MI,48206,FALSE,(313) 587-0672,(313) 516-7316,3137317864,US,1938 COLLINGWOOD,DETROIT,163,MI,48206,FALSE,legacytransportservicesllc@gmail.com,Charlene Woodland,Hatem Salha
2442470,CLASSIC FREIGHT LLC,,US,4,11886 OLD LEXINGTON PIKE,WALTON,13,KY,41094,FALSE,(859) 485-3406,,8594853405,US,PO BOX 313,WALTON,13,KY,41094,FALSE,damon@classicfreightky.com,Greg Puckett,Damon Smith
2439564,LCI HOLDINGS INC,KATE SPADE & COMPANY,US,1,2 PARK AVENUE,NEW YORK,49,NY,10016,FALSE,(201) 295-6798,(551) 482-7679,2012956469,US,5901 WEST SIDE AVE,NORTH BERGEN,15,NJ,3623,FALSE,mluciano@katespade.com,Max Luciano,
2440904,INTERSTATE CARGO INC,,US,5,380 INTERNATIONALE STE A,BOLINGBROOK,197,IL,60440,FALSE,(630) 300-3654,(630) 280-4968,6305172457,US,380 INTERNATIONALE STE A,BOLINGBROOK,197,IL,60440,FALSE,interstatecargosms@gmail.com,Otabek Mirsaliyev,
2442077,2389989 ONTARIO INC,MITTSON CARRIER,CA,,173 EARLSBRIDGE BLVD,BRAMPTON,0,ON,L7A 3S4,FALSE,(647) 522-5102,(647) 620-8177,8777497102,CA,173 EARLSBRIDGE BLVD,BRAMPTON,0,ON,L7A 3S4,FALSE,info@mittson.com,Rupinder Kaur,
2439186,SRU ELECTRIC INC,,US,5,216 SUITE B GRACELAND AVENUE,DESPLAINES,25,IL,60016,FALSE,(847) 296-2810,,8472962815,US,216 SUITE B GRACELAND AVENUE,DESPLAINES,25,IL,60016,FALSE,markweissmann@srutelecom.com,Christopher Poteet,
